source,spot,time,userid,content,star
美团,乌镇,2018-07-25 17:20:30,ShiYiSha,相對於西柵範圍小！商業氣氛很重！去了西柵可以不去東柵了！個人意見！,3.0
美团,乌镇,2018-07-16 21:33:00,qcw837435570,纯骗钱，一点好玩的好看的好吃的也没有，定价还这么高，就被互联网大会开出名气来了，走一圈十分钟,1.0
美团,乌镇,2018-06-06 12:10:09,匿名用户,西栅夜景很美。吃的东西有贵有便宜，里面有很多商铺可以去看看。值得一去的地方。,4.0
美团,乌镇,2018-07-24 13:08:21,XP13120441113,就是网上看到的那样，人山人海，不过景区保护的也还可以，就一条河有看头,3.0
美团,乌镇,2018-07-01 22:48:40,匿名用户,乌镇！真是名不虚传。一定在来。,5.0
美团,乌镇,2018-07-26 16:13:03,陈尘沉c。,东西联票的优点就在于总价上比单景区票划算,5.0
美团,乌镇,2018-07-14 08:31:12,NHq128850810,太美了，风景真舒服,4.0
美团,乌镇,2018-04-21 18:56:20,lingmei0214,东栅景点和西栅差不多，不到两小时就完了，西栅大多了，还可以看夜景，个人建议只买西栅的就可以了，前面三张是东栅拍的，后面三张西栅拍的，西栅那边热闹一些，免费游船简直是浪费时间，等大半小时就3到5分钟就到了，还不如走路看下景致，住东栅附近民宿，离景点走路很快就到了，提前一天订房，,3.0
美团,乌镇,2018-07-29 20:27:26,丹丹19880211,其实东西栅差不多，直接去西栅，还能省点钱,3.0
美团,乌镇,2018-07-27 22:51:19,万通痞子,环境不错，值得推荐家人一起游玩。,3.0
美团,乌镇,2018-03-25 12:09:58,QnI902450397,早上10点到的东栅 头天买的联票进去没什么玩的都是卖特产的逛逛2小时够了，吃饭出来吃的特色白水鱼不怎么样  荷叶肉肥而不腻 拌黄瓜差评看着都没食欲  2个人3个菜刚好 价格小贵 吃过饭在乌镇外面逛逛2点左右去西栅找宾馆休息下 西栅西门（环西路）有很多饭店宾馆美团上很便宜 下午4点多出来去西栅 夜景很美丽也超多人  里面和外面的饭店价格都差不多 锅子是在西栅里面吃的真心坑168元全是白菜还不咸调料5一人也就3.4样不好吃 2个人没吃饱 三白酒在外面超市买的也被坑了,3.0
美团,乌镇,2018-05-23 09:20:24,hEe599818967,还算不错吧，吃的东西比较少，同伴没有找到自己想吃的零食……天气还算比较给力的，阴雨蒙蒙，,5.0
美团,乌镇,2018-04-10 10:46:22,chenshun1985,清明期间去的，东栅路窄人多，基本就是在挤。西栅稍微好点，地方太大了，指路标志不够用。景区入口有免费地图，可不够详细。景区停车场还收费，有点坑。每座桥上都有工作人员拿喇叭催游客，“桥上不让停留拍照”，桥上不能拍，桥下街道全是人，那就没地方拍风景了😥夜景可以，晚间坐船需排长队，每船八人，包括婴幼儿，船费儿童半价（包括出生一天的婴儿）,3.0
美团,乌镇,2018-07-31 13:57:04,匿名用户,"【环境】
【交通】
【项目】
【餐饮】",3.0
美团,乌镇,2018-07-29 12:53:53,有意思么啊啊啊,还可以，就是很可惜，差点看到黄磊,3.0
美团,乌镇,2018-04-20 23:55:26,Bub506066727,典型的江南水乡，虽然跟想象中有点不一样。东栅栏酒坊的酱鸭腿和酿丸子好吃，西栅栏的夜景很漂亮。假期人多，联票要一天逛完，人多行程紧凑的体验就是浪费风景。最好能在淡季人少时，住景区的客栈，慢慢地体验风景。,5.0
美团,乌镇,2018-07-29 10:20:44,XHf871117177,服务态度超好，老板人也非常棒！,5.0
美团,乌镇,2018-07-30 19:44:52,YZO618200988,西栅的夜景真的超级赞的,5.0
美团,乌镇,2018-05-27 22:20:44,lqS454274055,"风景还不错. 就是腿已经走瘫了.
【交通】方便
【环境】优美",3.0
美团,乌镇,2018-07-30 14:02:02,匿名用户,东栅一般，西栅的夜景很美，推荐！,3.0
美团,乌镇,2018-07-30 17:15:08,创艺美妆艺术学苑,还行，比较古色古香，是个老人看看，,3.0
美团,乌镇,2018-07-22 13:24:44,中宿刘大夫,性价比高，便宜房间大空气了。很多靓妹子。,5.0
美团,乌镇,2018-06-15 18:19:33,Fsg265659977,设施齐全，服务好，环境优美，值得推荐！,5.0
美团,乌镇,2018-06-14 00:52:36,疯疯癫癫疯尼玛,还是西边的风景好，地方不算大，一天的时间两边都可以玩好，时间足够。,5.0
美团,乌镇,2018-07-27 09:49:30,DanenZ,就觉得有点无聊全是商业街了推荐去西栅,3.0
美团,乌镇,2018-05-30 22:14:31,归属感2018,很不错 很美超级喜欢,5.0
美团,乌镇,2018-07-28 17:23:38,hcw180044510,根本没有一点优惠，就是原价，哈哈哈ヾﾉ≧∀≦)o！***,1.0
美团,乌镇,2018-07-25 12:40:41,琴之韵晔硕,挺方便的，直接扫码就可以进入景区，很好,4.0
美团,乌镇,2018-07-13 20:22:36,OzW861793309,乌镇进来名气很大，所以商业化气息越来越重，两百多的门票不值，以上是个人感觉，不喜勿喷！,2.0
美团,乌镇,2018-05-10 15:22:53,匿名用户,感觉东栅好麻烦，看个景点总要拿票或刷二维码的，最后逛着逛着没注意出口就出来了，然后只能去西栅了，西栅相对来说很多拍照好看的地方，夜景也是不用说的，,5.0
美团,乌镇,2018-07-25 08:36:52,wanlpwhy,商业化气息太重，没什么意思，以后不会来了,2.0
美团,乌镇,2018-05-25 10:41:54,_qqdn41399437116,还不错，就是下了点小雨，个人建议东西栅合在一起买合算,3.0
美团,乌镇,2018-07-15 14:35:35,匿名用户,很好，很多人说乌镇很商业，但是我个人非常喜欢，古镇里有现代的便捷，船票也很值。,5.0
美团,乌镇,2018-03-30 14:12:00,kHs257633579,很好玩的。我们住在里面。先是去放好东西然后出去去的东栅，差不多四五点回来西栅慢慢进入黄昏然后看夜景。里面随时都是游览车免费搭乘，附近的餐馆也很便宜。老板人也热情。最该夸夸那风景了。真的很美。当时我们还碰上某艺术团在那里操练。美极了。那个春。留恋,5.0
美团,乌镇,2018-06-22 16:58:20,一生即一秒,乌镇很好看的，可是不知道为啥我只有这么一张图片了，好像存到别的地方去了，乌镇的美不需细说，挺好挺好。,5.0
美团,乌镇,2018-07-25 19:38:59,SPD664944193,不好 价格太贵 商业化。不值得 很一般,1.0
美团,乌镇,2018-07-16 17:23:50,XxN871108124,景区工作人员态度很好，只是西栅游玩的游客太多了，有点煞风景,3.0
美团,乌镇,2018-07-23 11:58:49,Ying0410,没有票，直接扫二维包，价钱一样，就是没有纸质纪念了。。。,4.0
美团,乌镇,2018-07-23 17:53:13,MAN135675361,里面卖东西的人态度很差  看了不买会骂人,2.0
美团,乌镇,2018-07-14 21:21:45,LjT254832219,古镇风景不错，夜晚灯光比较好看，有时间可以东栅西栅一起看，没时间看西栅就可以了，西栅比较大,4.0
美团,乌镇,2018-06-27 17:57:00,ZdK647895842,东栅说实在的，如果时间赶得话，就没必要去了，可看的不是很多。西栅的话，夜景真的漂亮，夕阳也挺好看，如果要做船游玩的话，排队至少也要半个小时的,4.0
美团,乌镇,2018-07-24 17:05:15,匿名用户,我买错门票了 900多元不可以退 就这样浪费了,1.0
美团,乌镇,2018-07-18 20:04:25,zzE628373125,门票小贵，休息的坐椅偏少。景区环境还是不错的。,2.0
美团,乌镇,2018-04-29 22:32:04,匿名用户,"作为一个很懒得评论的人，也很想上来和刘导一个赞呀。不仅声音大且清晰，关键是解说风趣幽默，本来就是40来人的队伍，每次都一大波人加入，都想蹭刘导的解说，因为说的是真好。
另外，非常尽责，每次都一个个点名和打电话。作为一个只是买了车票的人，也被邀请加入听解说，莫名暖心。",5.0
美团,乌镇,2018-06-06 19:41:39,匿名用户,出示二维码就可以,4.0
美团,乌镇,2018-07-25 12:45:38,月亮代表11112,还不错👍，车接车送 ，还有水果吃,3.0
美团,乌镇,2018-07-16 11:36:42,VSL878469849,可能是去的时间不敢，没有看到灯光，没有演出，就是在院子里逛，但是停车真的很便宜,3.0
美团,乌镇,2018-07-24 15:22:33,Huizhou_Michelle,门票贵了,5.0
美团,乌镇,2018-06-18 09:06:42,匿名用户,风景没有想象中好，西栅好一些，也比较大，建议大家可以下午三点左右开始，只逛西栅，一直呆到晚上九点多钟，顺带看夜景。去过古北水镇，说实话风景好多了，可能是因为新建的。,2.0
美团,乌镇,2018-06-04 22:14:07,VRa6694713,去了东栅去西栅，晚上夜景还是非常不错的，喜欢这样的感觉！,5.0
美团,乌镇,2018-07-28 09:41:08,Xbo814817360,美,4.0
美团,乌镇,2018-07-19 22:59:06,UKE615642127,"环境跟舒适，干净！
老板娘很好都是车接车送，很赞👍",4.0
美团,乌镇,2018-04-29 14:46:54,清新了Y小时光,江面水乡，3.4月不要错过的季节，可以先去游玩东栅，再游西栅。东栅历史人文气息浓郁一些，西栅休闲娱乐，总之哪里哪里都没得不要不要。强烈推荐。,5.0
美团,乌镇,2018-07-21 13:46:42,MKZ1925,风景很美，交通方便，一票通，自愿购买。,5.0
美团,乌镇,2018-05-20 11:40:34,fCz309613178,还可以吧，主要是散散心，还行。去的那天下着小雨,3.0
美团,乌镇,2018-07-21 13:19:28,我肚子饿啦！！！,环境好好  里面很多国外的人 很热闹,5.0
美团,乌镇,2018-05-18 02:51:15,re谨言,古镇是挺古的，就是游客多了难免失真,5.0
美团,乌镇,2018-07-19 15:16:50,guoguo8201,美死了，夜景简直不能更美，沉醉其中，不忍离去,5.0
美团,乌镇,2018-07-19 09:59:10,Vwk156048995,"【环境】挺好的
【餐饮】还不错
电子票很方便",3.0
美团,乌镇,2018-07-19 13:14:33,GGs527932011,还行吧，只能当天买票当天用，去了还下雨，没看着什么东西,3.0
美团,乌镇,2018-07-12 15:27:16,匿名用户,感觉很不错，环境好，还有小酒巴情调很好，那里面的面条特别好吃，还有很多特色小吃,4.0
美团,乌镇,2018-07-23 18:49:02,oFH245352799,很好，很美 照出来很棒,4.0
美团,乌镇,2018-07-19 15:17:35,guoguo8201,超美，俩孩儿玩的不亦乐乎，值得再去,5.0
美团,乌镇,2018-07-24 07:20:09,PRp896748621,夜景不错,5.0
美团,乌镇,2018-07-19 16:03:36,黎明之风836,商业化比较严重，风景有些地方还不错,2.0
美团,乌镇,2018-07-05 09:41:35,如何1116,东栅比西栅有味道啊，不过只有联票，景区有车带你去东西栅的，不要钱，还挺有意思的，好多人拍照，还可以。,4.0
美团,乌镇,2018-07-18 13:36:38,木菀、木花,夜景很好看，就是西栅的商业气息比较浓重,3.0
美团,乌镇,2018-05-19 19:51:08,银子yu,东跟西，更喜欢西栅，一天的话，单买西栅门票就够逛了，小桥流水人家不枉此行,5.0
美团,乌镇,2018-05-29 08:02:14,匿名用户,还是很美哒！！！因为是中午过后去的！这两天乌镇的天气还不错哦！！很凉爽！！,5.0
美团,乌镇,2018-04-14 22:52:39,匿名用户,"一年去2次云南旅游，这次来乌镇，好失望啊，本想在一个地方呆个5/6天感觉一下当地文化气氛，结果2天就够了，回家告诉家人盆友，不要来乌镇！
建议来玩的盆友游西栅就好了，东栅基本没什么，就一个5进的院子可以逛一下，这家是乌镇最有钱的！
乌镇是旅游公司开发的，如果门票能3天有效，估计到这来休闲度假的人会很多，开发的也不热闹，不进景区很没劲！看图片漂亮，，我是再也不想来",2.0
美团,乌镇,2018-05-24 22:43:34,CqC975729361,还不错，白天逛东晚上逛西，还有老树林酒吧,5.0
美团,乌镇,2018-05-14 14:59:12,LLk146209700,和老公来这里住了几天，非常喜欢江南人家，小桥流水的感觉😊推荐东栅好一些，保留的古建筑多于西栅，这只是个人体会。,4.0
美团,乌镇,2018-07-15 15:56:54,匿名用户,天气热很多商家都不营业，没有想象中的好,2.0
美团,乌镇,2018-06-06 17:02:50,匿名用户,门票挺不错的但是我很讨厌美团的服务态度。竟然就是现场购票和网购票的价格差距不是很大。后面因为本人多够了票想退票却退不了票。既然价格是一样的相差不大，为什么不能退票呢？而且是多买了，又不是说不去消费，是因为要去消费，正因为多买了，需要退。她确不给予退，所以说我不喜欢美团的服务态度。,4.0
美团,乌镇,2018-06-06 22:31:38,RZM560468848,东栅比较小，西栅更大一些，个人比较喜欢西栅，夜景很漂亮！,4.0
美团,乌镇,2018-07-17 09:45:18,匿名用户,门票不便宜，但景色和环境还是值得称赞的。,3.0
美团,乌镇,2018-07-17 16:21:47,老兔子343,东栅相比于西栅人要少一点，不过还是挺好的,3.0
美团,乌镇,2018-07-16 12:34:48,当我见到你,环境不错，景点就是人多点，其他还可以,3.0
美团,乌镇,2018-06-03 09:40:20,匿名用户,不错，尤其西栅夜景，都不想走了,5.0
美团,乌镇,2018-06-21 15:03:07,舒婷1994,走走逛逛，走走看看，走走停停，有点累,2.0
美团,乌镇,2018-07-17 16:26:33,姜子牙SDQ,酒店一般，价格昂贵，建议整治一下,3.0
美团,乌镇,2018-07-21 09:44:34,yzg182113466,还不错，古色古香,4.0
美团,乌镇,2018-06-20 12:41:01,欢乐四人行,商业化气息好重，景区有点像小吃一条街了，金黄色还是可以的,4.0
美团,乌镇,2018-05-01 11:33:07,nNw364182643,游船很漂亮，推荐，但门票确实小贵，希望下调，不满意地方：从桐乡高铁站下来了要等站一个小时公交车到景区附近（为什么不能有高铁站与景区的接驳大巴，我觉得单价贵一点我们也愿意接受，至少多一个出行选择）,5.0
美团,乌镇,2018-06-10 15:38:50,Jangasimmm,位置很好 就在西栅入口旁边 吃饭去景点都很方便 老板还可以景点免费接送 而且房间很大很干净 洗澡水超热 价格也很实惠 老板走的时候还送了姑嫂饼～～,5.0
美团,乌镇,2018-06-06 11:35:13,筱阿个大,正好去的那天下了雪，雪后景色还是值得去看一看的,3.0
美团,乌镇,2018-07-15 19:53:01,匿名用户,设施完善，就是门票贵了点，哈哈哈,5.0
美团,乌镇,2018-04-22 22:03:02,匿名用户,工作人员挺多的，没有导游的讲解，有点瞎逛的感觉，里面很大，走起来好累，建议选择您最舒服的鞋子。随处可见走累后席地而坐的人。东边逛完最好中间休息一下再开始西边的，不然真的是要腿软～不建议在东边吃东西，西边很多吃的，选择性大些…,4.0
美团,乌镇,2018-05-03 07:26:38,appleisapple,"感觉没传说中的那么好，也许期望越大，失望越大吧👏
【环境】❤️
【交通】❤️❤️
【项目】❤️❤️❤️
【餐饮】都感觉挺一般的，没有之前电视拍的那么好，西栅比东栅要好很多🍭
感觉去这一次就够了☝️，嗯嗯……",4.0
美团,乌镇,2018-07-15 23:10:20,匿名用户,好玩的地方就是这样简单明了，好好,3.0
美团,乌镇,2018-07-17 18:17:12,匿名用户,东栅关门早，都没去成。。。。。。先去的西栅,2.0
美团,乌镇,2018-07-17 07:47:04,mHG293566196,西栅很好,4.0
美团,乌镇,2018-05-27 23:33:54,Qnc407954806,东栅没啥玩的，都是小店，西栅还不错，三大特点，石板路，木房子加各色小店，所谓的晚上的美景其实就是天黑了灯光照在水面上形成的美丽倒影，和房子交相辉映还挺好看的！到处都是有设计感的小店，给景区更添了一分姿色！,3.0
美团,乌镇,2018-07-10 00:44:36,匿名用户,第一次来乌镇的一定要来东栅，历史人文的，第二次来就不用来了。,4.0
美团,乌镇,2018-07-04 12:29:48,匿名用户,里面管理还蛮规范的，商业化了，只是里面的吃的喝的比较贵，如果去玩，自己可以带点水,3.0
美团,乌镇,2018-07-14 16:12:41,听那一阵风,西栅还不错，东栅就是骗门票的。,4.0
美团,乌镇,2018-04-15 22:08:54,飘影2004,很方便，直接扫码入景区。东栅人文的东西挺多的，十几年前来过东栅，这次重游。酒坊和染布场还是原来的样子，只是赶上周六，人挺多的。,4.0
美团,乌镇,2018-07-08 14:08:37,梦泪海草一世,节日人多，中国的特色。头昏脑胀。只顾着看人,2.0
美团,乌镇,2018-07-11 20:08:46,vyT921266641,和老公一起去的，乌镇被开发的比较完全了,5.0
美团,乌镇,2018-07-12 20:17:04,咕牛520,不错，不错，推荐朋友们有空去游玩，不会后悔的,5.0
美团,乌镇,2018-07-15 12:35:16,楼健波,人太多了,5.0
美团,乌镇,2018-05-21 15:45:26,rdA71851456,完美,5.0
美团,乌镇,2018-06-29 17:11:22,至少还有你jhl,俗话说得好（看景不如听景），现在终于体会话的意思了，而且根本没有夜景，120的门票一点不值,2.0
美团,乌镇,2018-07-08 21:08:15,lxlhxl,环境不错，暑假带孩子去那里还是挺不错的选择！,3.0
美团,乌镇,2018-06-24 23:20:52,ggfhjf,乌镇西栅值得一去，东栅简直让人无语，里面东西贵，吃饭还吃到钢丝球，住宿的地方更是差到一塌糊涂。,3.0
美团,乌镇,2018-05-01 23:50:59,SilenceKira,第二次来到乌镇了，相对于上一次来说，体验下降啦，人流大这个没办法，上一次也是国庆节大流量，但是景区内部并没有上一次去那种亲切感，让我想要停下来坐一会看看人来人往，去静静感受一下水流。这一次说不出哪里不一样，可就是没有上一次感觉好，也许是潜移默化的因为互联网大会的开办，导致了西栅也默默的和西塘东栅开始在向商业化靠拢，在东栅的时候，身边路过一个游客说，原来我们已经在古镇里面了啊，我还以为我们在逛街，让我感触良多，心目中的古镇，是要让路过的游人安静的去感受它，而不是让它主动的开始推销自己,4.0
美团,乌镇,2018-06-29 09:05:15,joc158966831,景区基础设施齐全，分东栅和西栅，面积很大，自然景观与建筑相得益彰，很值得一逛。,5.0
美团,乌镇,2018-07-08 14:07:28,梦泪海草一世,过节的日子总是人山人海。只顾着看人了。,2.0
美团,乌镇,2018-07-03 15:25:37,匿名用户,夜景很漂亮，也很大，就是哪里边的淡茶厅不是很好，有些失望,3.0
美团,乌镇,2018-02-20 23:37:20,lilin0616,西栅不愧是千年古镇，过年刚好赶上水上灯会，很漂亮的夜景，上午逛的西栅，坐船进去，走路出来，东栅坐船30，西栅60，逛完东栅再出去吃饭，吃完饭大概三点半进的西栅，里里外外走了两圈，看完夜景出来八点半，时间很充裕，走累了就歇歇，不要坐电瓶车，就3-5分钟的车程，过节游览车好多地方不到的，不如步行了，买东西去南栅，很便宜，是景区里面的三分之一价钱，推荐吃饭去同桌的你，实惠味道好，上菜快，吃完微信支付还打折，老板都是年轻人，还送了一小瓶菊花茶呢,5.0
美团,乌镇,2018-07-05 13:03:08,SUt637638333,【餐饮】略小贵哦，环境还是很不错的，有机会再去,3.0
美团,乌镇,2018-07-07 00:09:19,EaC671298396,还行吧就是一直走太累了天气还很热,2.0
美团,乌镇,2018-04-22 16:22:50,匿名用户,乌镇挺好！西栅给我的感觉很安静，夜景没看很可惜。东栅给我的感觉就是人多比较老旧了，有好多里面可以进去看看，人太多都挤不进去！！,5.0
美团,乌镇,2018-05-15 19:14:02,芒5果2榴0莲,第一次来杭州，风景很不错很喜欢。,5.0
美团,乌镇,2018-07-12 20:15:20,咕牛520,很美，很值得游玩,5.0
美团,乌镇,2018-05-11 12:15:37,itU566345332,五个大人带了一个两岁多的小孩子一起去游，买的东栅，西栅套票，游完东栅后准备进西栅时，因西栅是晩上才能游玩的，小孩子发烧了，只好所有人都放弃去西栅游玩，一起赶到三十多公里以外的医院治疗。而且在去医院的路上，第一时间我就打电话告诉了美团，未游玩的原因，美团通过网上也知道我们没进西栅，但就是不退西栅的门票。即使是机票，在临要起飞前都能退款，为什么美团不能呢？,1.0
美团,乌镇,2018-04-29 09:26:13,落幕的浪漫,东栅上午去的比较早人不多，感觉还可以。西栅下午去的时候人很多了，环境也还不错，江南水乡值得一来。,4.0
美团,乌镇,2018-06-29 09:20:33,WLING9524,西栅夜景好看，东栅也一般，住宿东栅里面晚上出去的话要9点半才能进来,4.0
美团,乌镇,2018-07-05 13:01:42,SUt637638333,【环境】特别舒服，和漂亮，人很少，晚上很安静,3.0
美团,乌镇,2018-07-04 18:38:02,妍妍妖,东栅比较乱，也没什么景，西栅人特别多～,4.0
美团,乌镇,2018-07-05 08:40:29,覆霜之神,全程下来需要4小时左右，走的腿软,3.0
美团,乌镇,2018-06-22 14:53:22,安好爱宝贝,简直美的不要不要的，清幽秀雅，典型的江南古镇，强烈推荐大家有时间来玩，来一次就忘不了的地方！！,5.0
美团,乌镇,2018-07-05 19:06:33,匿名用户,还不错，夜景挺美,5.0
美团,乌镇,2018-07-07 09:59:38,萌哒哒婷,很不错,4.0
美团,乌镇,2018-06-04 22:09:55,VRa6694713,总的来说还是不错的，和女朋友度过了美好的一天！,5.0
美团,乌镇,2018-02-20 23:32:49,lilin0616,很好的一次旅行，时间很充分，景色很美，东栅西栅各转了两圈，买的东西联票，上午先去了东栅，午饭后去西栅一直游玩到晚上，然后又返回东栅住，第二天早上起来又逛了一圈东栅，出来在南栅吃的饭，买的东西，推荐南栅路边那家35年老店的羊肉面哦，特别好吃，肉特别鲜嫩，亲们如果选择住东栅的话，就不用买东西联票了，这样可以省去东栅门票钱，晚上的西栅很漂亮，而东栅又格外的安静，一个人走在东栅的弄堂里，还有点害怕呢,5.0
美团,乌镇,2018-07-03 15:23:58,匿名用户,很普通，没什么景点，和门票价格不匹配,2.0
美团,乌镇,2018-03-20 18:27:32,lu100861308,很有人情味的一个小镇，小镇的人很朴实热情，江南水乡特有的景色，西栅夜景很美，白天和夜晚真心不能比。白天很普通，入夜后灯光嘹亮，随手拍都是美景，景点小吃价格不坑人，很实在，总体不错，一天东西栅可以转完。,5.0
美团,乌镇,2018-07-04 00:04:28,iKZ866546812,没什么可看的，不建议大家去玩浪费人民币,2.0
美团,乌镇,2018-06-16 10:04:01,匿名用户,风景很美，东栅购物美食博物馆比较多，值得一去,5.0
美团,乌镇,2018-05-23 11:18:56,佛在心912,环境优美，不错地方适合来玩；人挺多,5.0
美团,乌镇,2018-06-30 14:05:38,匿名用户,终于来到了乌镇，江南水乡让我这女汉子也变柔情了。,3.0
美团,乌镇,2018-07-01 15:02:49,婕眯,游玩感觉一般般，建议只玩乌镇西栅就可以了！,2.0
美团,乌镇,2018-06-26 19:09:30,阿依希得路,古色古香，交通不太便利，风景优美需要长时间步行，时间安排比较紧,4.0
美团,乌镇,2018-07-05 10:36:14,Summer妖瑶,一天之内，出来进去很方便。,4.0
美团,乌镇,2018-07-02 11:05:12,东a讷,服务没得说，其他的不敢恭维，房间不是一般的小,1.0
美团,乌镇,2018-05-03 13:25:43,youqiulong88,好复古啊！这次江南之行没白来。门票也不贵,5.0
美团,乌镇,2018-06-26 07:08:07,帅气傅一,【餐饮】好吃的真的不多但是有一家店卖的冰皮紫薯，看到一定要买啊,3.0
美团,乌镇,2018-07-03 21:31:28,匿名用户,看景不如说景，逛一逛也没什么意思,3.0
美团,乌镇,2018-06-28 18:59:11,JIP942508334,由于人比较多，订了两个房间。店主还有接送，态度可好了。,5.0
美团,乌镇,2018-06-18 16:06:04,之之之的猫,东栅比较古朴，西栅比较商业，灯光很高，对里面的鱼记忆深刻，太肥太大了，丑的不行,5.0
美团,乌镇,2018-06-26 15:41:40,那一年的秋雨中,定好了会收到一条短信，点短信里面的链接会显示二维码。直接刷码进,5.0
美团,乌镇,2018-07-04 16:25:28,Iem712822337,很安逸的小镇,5.0
美团,乌镇,2018-07-01 16:10:53,xmn1362639,服务不行   规定不人性化    让我一点都不舒服,1.0
美团,乌镇,2018-06-23 16:59:31,陈粑粑0812,夜景很美，西栅比较好玩，东栅没什么逛的，如果下次去的话就直奔西栅了，一天下来累惨了,3.0
美团,乌镇,2018-06-25 11:41:37,JXx332026031,不值得去，没意思，就是房子，都一样的，东面很小，无聊的旅行,1.0
美团,乌镇,2018-06-28 08:15:37,gcM305758372,还行，西栅不错，可以逛逛，夜景漂亮,3.0
美团,乌镇,2018-05-26 14:50:10,匿名用户,景点很美！ 卖团购票的超级次！  大家以后来不要在美团上买票了，一点都不便宜！到了之后才知道美团和 售票大厅的票价一样的！ 要求退款，商家不给退。 说手续费就是100%全扣！400块钱全给我扣了！太不脸了！,1.0
美团,乌镇,2018-06-15 01:36:42,小羊o0o快跑,东栅就看看老建筑，西栅可以好好逛逛，吃的玩的都很多，可以在水市场看一场花鼓戏，可惜我没看见,4.0
美团,乌镇,2018-02-27 22:05:29,咕噜仙,东栅没有什么看点，西栅人多热闹小吃店也多。西栅比东栅大的多，我花了4个小时游完了东西栅也拍了不少照片。并没有别人讲的 要看很久。西栅推荐傍晚进去可以看西栅亮灯以后的美。那边的民宿人家也很热情，我住的是今生有缘民宿 离景点近的很。老板娘很热情送给我了很多特产让我带回来。推荐大家去，住的地方环境也很棒，观景区,4.0
美团,乌镇,2018-05-21 13:28:43,KCb75308161,景点很好的，值得一去。,4.0
美团,乌镇,2018-04-17 16:19:44,陌上三月ing,东栅比较小一些，不过更古色古香一些，西栅大，整体建筑更大一些，乌镇让人很想就住在那里，让我觉得很宁静，一切似乎也慢了下来,4.0
美团,乌镇,2018-04-23 23:12:52,aME786904421,给人舒适的感觉，风景也超级美,5.0
美团,乌镇,2018-06-24 11:37:39,付辉909,当天订的票不能退  差评  店铺少景点少,1.0
美团,乌镇,2018-04-06 15:03:30,vOK475976184,夜景真的很漂亮，坐船的感觉很舒服，整个人的生活慢悠悠的，人很慢，船也很慢！古香古色，适合出来散散心，拍拍照。下次再过来玩一次，我碰上下大雨，很多地方没逛完，有点可惜。第二天天气特别好，可惜没时间长待，得走了。拜拜,4.0
美团,乌镇,2018-04-20 20:21:16,XSV196895413,风景还行 不过一句话 不去念叨一生  去了后悔一辈  还有就是 去完回来以后就被女朋友甩了 也不知道是为什么 就成了最后一场旅行,2.0
美团,乌镇,2018-06-24 16:22:44,匿名用户,环境很美，不虚此行，是一个浪漫的古镇,5.0
美团,乌镇,2018-06-23 17:01:15,元宝爱吃juicy鱼,乌镇西栅真的是值得一玩。景色太美。,5.0
美团,乌镇,2018-06-09 06:44:53,aZd雯雯,那边的拉缆车的太恶心了 就因为我们不做缆车 然后就给我们指了一条离出口特别远的路 我不知道他的工号  不然就投诉他了  恶心,1.0
美团,乌镇,2018-06-17 11:49:08,pengcq888,值得一去，时间要充足才行，西栅太大了，一天玩完要匆匆忙忙的,5.0
美团,乌镇,2018-06-21 13:42:29,欢乐宋2012,没啥意思，去过的就知道了，就那么回事,2.0
美团,乌镇,2018-06-20 11:22:07,小九1986,很好看，人也不是特别多 很舒服的一个地方,5.0
美团,乌镇,2018-06-20 08:49:29,匿名用户,挺好的，适合出来走走看看，东西栅各有千秋。,3.0
美团,乌镇,2018-06-22 22:38:08,匿名用户,注意 俩景点联票必须1天之内游完,3.0
美团,乌镇,2018-06-18 14:29:57,匿名用户,一般般，没什么特别的感觉，东栅太商业化没什么意思，西栅还好一点,3.0
美团,乌镇,2018-05-10 12:05:13,Mddgong,去的时候很早，都没什么人，原来真的有人家是住在镇上的，感觉有点穿越，后来九点以后人慢慢多起来，挤都挤不出去。,3.0
美团,乌镇,2018-06-24 11:53:31,_qq8t21444643794,都没去玩还不让人退票，太过份了,1.0
美团,乌镇,2018-06-21 20:21:44,SugarDsj,环境很好 很大 第二次来玩了,4.0
美团,乌镇,2018-06-24 11:53:01,_qq8t21444643794,为什么不能退款都没去玩，太坑人了,1.0
美团,乌镇,2018-06-24 12:24:05,匿名用户,还不错，很安静，很喜欢！！！！！！！,5.0
美团,乌镇,2018-06-23 06:38:59,燕儿叮当,西栅不错，东栅一般般,4.0
美团,乌镇,2018-05-20 15:56:01,HRD269217551,环境不错，西栅更好玩点，特别是夜景,5.0
美团,乌镇,2018-06-17 12:21:09,Orz1111111,东栅更多的是民俗，西栅更加现代化，适合看夜景,3.0
美团,乌镇,2018-06-19 13:55:42,吃健康的食品哦,还可以 像这种古镇就散散心 下次要冬天去,3.0
美团,乌镇,2018-06-23 10:24:18,lhlghl,太美了，沉醉其中,5.0
美团,乌镇,2018-03-26 18:05:23,随风Destiny,买了联票，东栅小一点古色古香，早上七点开门，一两个小时就逛完了。西栅比较大，夜景很漂亮，春季是旅游旺季，人很多，小吃也多，不算贵，本地阿姨推荐西栅的吴妈馄炖，物美价廉，但是人排队人太多了，没吃到，外圈景也蛮漂亮的。,4.0
美团,乌镇,2018-05-05 10:32:41,文学博士讲文学,现在的古镇都差不多，西栅比较大，但还是觉得东栅人气更高,2.0
美团,乌镇,2018-07-20 14:44:03,匿名用户,第二次去了，确实很不错～～～,5.0
